lsoa11,no2,pm10,so2
E01029896,8.456365733,14.25677147,1.101189352
E01029897,9.849009815,14.03121301,1.216583227
E01029898,7.730522082,14.3636559,1.022672534
E01029899,8.062848449,14.39210606,1.122564152
E01029900,7.714148338,14.2418744,1.038640421
E01029901,7.826717593,14.32474813,1.061480056
E01029902,8.268667088,14.27429071,1.127227514
E01029903,8.814743678,14.50358661,1.210057815
E01029904,8.899823317,14.53542819,1.209309335
E01029905,8.633265197,14.46525311,1.197193168
E01029906,8.336619207,14.43640222,1.163591683
E01029907,7.775665654,14.32073099,1.020765386
E01029908,9.917020321,15.26422691,1.368678093
E01029909,10.26602188,15.28995095,1.461475745
E01029910,10.35759276,15.28713997,1.473508419
E01029911,8.091256758,14.41289839,1.086618828
E01029912,9.241014303,14.85225022,1.354790703
E01029913,8.994032515,14.82208631,1.306805563
E01029914,8.968307775,14.82894392,1.313687727
E01029915,9.428048463,14.84872286,1.405417538
E01029916,8.970715238,14.8198079,1.318380228
E01029917,8.841612096,14.73238429,1.307655762
E01029918,9.158198422,14.76071794,1.339644434
E01029919,8.192071438,14.52588463,1.187564015
E01029920,9.29937564,14.77763673,1.370151994
E01029921,8.64999733,14.76492405,1.254665875
E01029922,7.943936495,14.52904723,1.119050961
E01029923,8.313485622,14.71179104,1.228959143
E01029925,7.852980062,13.74197995,1.070412622
E01029926,7.666985183,12.73969277,0.981730992
E01029927,7.744113581,12.9332462,1.024930887
E01029928,7.616714117,13.06402726,0.938135391
E01029929,7.764881372,13.12085247,1.015253603
E01029930,7.490106613,13.16238046,0.960974091
E01029937,7.84318135,14.23914372,1.17548508
E01029938,7.724613402,13.74448438,1.011953404
E01029939,7.940776825,13.92382813,1.05083245
E01029940,7.84519504,13.80885036,1.030766758
E01029941,7.596149118,14.03237773,0.968921942
E01029942,7.552934957,13.57185537,1.015719708
E01029944,7.544399261,13.91375303,1.027827501
E01029945,7.636943989,14.09519066,1.047923856
E01029946,7.708482879,13.78610216,1.005007897
E01029947,7.746306154,13.82273931,1.014192694
E01029949,8.080221511,13.87271222,1.110888169
E01029950,8.097148373,13.85898147,1.104998421
E01029951,7.741739941,13.97544422,1.097856498
E01029952,8.244337828,13.98411073,1.140922075
E01029953,8.179017443,14.04360968,1.133284926
E01029954,8.106016636,13.8967433,1.105083823
E01029955,8.233815193,14.11312834,1.154372652
E01029956,8.143110123,14.12846417,1.14113377
E01029957,7.584611912,14.05388985,1.005615859
E01029958,11.95427341,16.00999823,1.809618291
E01029960,11.72528356,15.77988257,1.753050427
E01029961,12.0498323,16.07483268,1.83149251
E01029962,11.89955908,15.92533826,1.784039398
E01029963,10.73906401,14.92316562,1.473309001
E01029964,11.07727121,15.08778604,1.563913799
E01029965,10.82939967,14.72159221,1.418849175
E01029966,11.22717757,14.8438703,1.46649797
E01029967,11.39317918,14.91346097,1.490750288
E01029968,12.04121298,15.87057643,1.80573371
E01029969,11.40312386,15.36376381,1.614080012
E01029970,11.82959253,15.62143021,1.738019388
E01029971,11.86980477,15.56684383,1.7029408
E01029973,11.19419164,15.38305448,1.525350127
E01029974,11.68171744,15.5999056,1.631316566
E01029975,11.18472533,15.21333609,1.455102226
E01029976,11.20799146,15.30364667,1.497111746
E01029977,11.47773254,15.45698023,1.562741411
E01029978,11.63930289,15.01177574,1.439687031
E01029979,11.80530287,15.25864369,1.527599776
E01029980,12.13582611,15.18885183,1.511263728
E01029981,11.7594183,15.01476511,1.424375618
E01029982,12.07731748,15.41518873,1.569583157
E01029983,11.74742223,15.29863184,1.572284249
E01029984,11.25611608,15.65607168,1.714378037
E01029985,11.88396471,15.93400825,1.803085953
E01029986,11.6660077,15.71640406,1.747114175
E01029987,11.45364011,15.66126914,1.712145362
E01029988,12.04486691,16.03101382,1.831525127
E01029990,12.07380676,16.09109879,1.836980462
E01029991,11.92695904,15.71243143,1.74136132
E01029992,11.7750544,15.47836978,1.638437003
E01029994,11.80089534,15.3934928,1.599539977
E01029995,11.58402713,15.19263725,1.564701653
E01029996,11.47441154,14.9050492,1.488613673
E01029997,11.39057072,15.56121025,1.631789778
E01029998,10.65015561,15.02227612,1.499892086
E01029999,11.01406845,15.22154027,1.580496587
E01030000,11.43763945,15.52938613,1.691424647
E01030001,10.97314405,15.33762407,1.508271575
E01030002,11.47294382,15.53508935,1.698877818
E01030003,11.19097921,15.19125577,1.591377482
E01030004,11.59329403,15.58565317,1.69912587
E01030005,11.3339614,15.04904209,1.528131132
E01030006,11.23131279,15.01496737,1.521268184
E01030007,11.66384254,15.78319712,1.725145596
E01030008,11.22235455,15.42116184,1.552695377
E01030009,11.79563778,15.77212015,1.713384402
E01030010,11.95704862,15.98812507,1.80501847
E01030011,11.16854858,15.37439156,1.51932472
E01030012,10.95643693,15.38523676,1.599246151
E01030013,10.41741383,15.31410777,1.518072965
E01030014,10.64089792,15.33670489,1.547978146
E01030015,10.65036163,15.29547617,1.504854518
E01030016,10.35476693,15.29648835,1.492948585
E01030017,10.64113956,15.27494234,1.486429133
E01030018,11.35820191,15.42876955,1.648910348
E01030019,11.55805909,15.39668148,1.627177372
E01030020,11.29331328,15.28150052,1.558316301
E01030021,11.28381612,15.2525252,1.540051522
E01030022,11.4615,15.81299704,1.735736724
E01030023,11.45138454,15.85433769,1.765995622
E01030024,12.00265424,16.00870105,1.815099839
E01030025,11.91703129,15.98197174,1.801887393
E01030026,11.72012747,15.70034158,1.676346617
E01030027,11.4916901,15.77135268,1.70941438
E01030028,11.04701292,15.5494726,1.595667142
E01030029,11.46449142,15.62170556,1.627805148
E01030030,10.67729907,15.44180644,1.553280622
E01030031,10.61802916,15.19800901,1.44370773
E01030032,11.0817946,15.22495897,1.466850716
E01030033,10.88416802,15.21907894,1.429710079
E01030034,10.28855444,15.04772514,1.34213822
E01030035,10.45570106,15.06307923,1.387603971
E01030036,10.93398509,15.21719596,1.466564012
E01030037,8.110166806,14.61713277,1.088565643
E01030038,7.952611923,14.50609536,1.035284731
E01030039,7.916147888,14.47319305,1.026371355
E01030040,8.021652126,14.3167347,1.032511264
E01030041,8.305171526,14.67765285,1.110864074
E01030042,8.92515491,14.75273822,1.191220452
E01030043,9.096272945,14.71260548,1.258055568
E01030044,9.764519125,14.9738688,1.338851678
E01030045,9.566283544,15.00370439,1.283903175
E01030046,8.817331791,14.80193758,1.167378944
E01030047,9.240636607,14.91280014,1.239365792
E01030048,7.963228524,14.53797579,1.092974901
E01030049,8.215782373,14.4092292,1.051681031
E01030050,8.379448891,14.4378953,1.116777062
E01030051,8.392054378,14.57032152,1.12481732
E01030052,8.076412453,14.51338588,1.106115671
E01030053,7.957750068,14.2322384,0.985288086
E01030054,7.825675209,14.29876685,1.034732143
E01030055,7.84163243,14.33214111,1.054897976
E01030056,8.234658746,14.61256078,1.074210475
E01030057,8.222387881,14.59372936,1.068752889
E01030058,7.899249297,14.44788273,1.020318632
E01030059,7.904849211,14.58647647,1.059522361
E01030060,8.392875671,14.73862858,1.14157207
E01030061,8.685094651,14.97401801,1.237009543
E01030062,8.618533887,14.96117818,1.206093794
